File Path,API_Group_1,API_Group_2,API_Group_3,API_Group_4,API_Group_5,API_Group_6,API_Group_7,API_Group_8,API_Group_9,API_Group_11,API_Group_12,API_Group_13,API_Group_14,API_Group_15,API_Group_16,API_Group_17,API_Group_18,API_Group_19,API_Group_20,Label
/content/drive/MyDrive/y/ransomware/07496EE39D586BE84671550B89C6FC8BCD35B1AE29D7388497AE93E38FF76660,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/141043CEBEBDE233FF9E5E003079DCDD3EDA14B4785B6917DFFBE5966FE77A82,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/00FCC75B5F861F60D690D2DE99B92B668909ADEFD26E3648690F19F32E1C6A29,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/0390C866B918B740FAB94FADDE366C7DB4AF019D70A795541D037F591C24CD04,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/1FCE9280AB4A53F3B9387062E46744F24E374A2B9ACD7DD7837E1AEE7C44BE35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/51E3DA19D0B3A96BB5D33E2EF73BE3748FE6E01D0F132FB51485127DC0883BC6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/0481B1167856D8A267702481E6F5A41B34849865043B4AC5965007B362026271,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/1F25000FB6E14E1300DE14820E0B60FC0CEA40F07B3639DE989DCD167577A349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/C45423227F6AC48006FA01C0527BE15AA8D6F64FBB812E1D4218C13E7574C617,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1
/content/drive/MyDrive/y/ransomware/EB180FCC43380B15013D9FE42E658FC6F6C32CF23426EF10B89BC6548D40523B,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1
/content/drive/MyDrive/y/ransomware/102C242EAFBBC9CBD29348814941310E39FA2F296C4F85827C13BDA177DE4DB1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1
/content/drive/MyDrive/y/ransomware/1CA146EFF91C42DA854C21B1E19A01982D94564FCEDDFF1653839BE8430DD20D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/06544A7FFEB03F66074D40E912B2DF18CF2DDEF4D906DC853EE739C01E7C322F,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/04F97FAFAEFA81FC89BA531C8EDD9E260C2FEC79B693BC3709B2FE9C5C012012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/0860EAA43B5F11DF6E03EB29C383B14CF5E3280FF90D1FF60EFB8A0A72C3E688,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/02EA744FFB3730F8DEA530B77F72DF5D4E520CEAED8410F32007B32EBCCAB5B7,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/038D6D64A41399792BA5E49B784C7433E12710736DC85F7F66E16FE294292A0B,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/0C4719C46B18F355D281F3AA44847D47DFEECC5610BEA9BE27DE954730BB808C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/03AF7E7053DEF7296B0E21E4DD9D704ADB94ECBFE05D0FF8D1EAEE2890C5854D,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/0711F53C9CCEA8B54A59D5C1CA165F74F36C1DF9F69CA04DDEAB8EDD1D3AC95D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/2B2454D22CA4427C5EFC47BF418103CC23D4D54DB8237AF3144049F2C9E0FE25,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1
/content/drive/MyDrive/y/ransomware/003B448DBCCFE5D7F7683A04ACFD3CD4D881584103E202392793108E702276E2,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/01E3F97ABD3BA358D6ACFED5672DD9FB93CCBC8EF37AE49B7E79BF7B759DF503,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/40A1EAB4A37CE838029218ECC62E886CD70A1DB95A488F95D02433E46467EAA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/39408B01430B00DB914699ACC712CD857E155C19CD3032CAC65E170C954BC532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/089D0951894FFC5BC6D4C3ABBA249233F8D4B68FB4A0E611FB712C9DD51834DD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/06E1FDF50D37E26A8AF7BBC4A268F3339A8D671093E0240C78A71A3889515878,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/83A0265DF5A30C9114922EC309ABD5035F8E085D860BF9677769BD1C0BAFBD96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/C7BA33D4EF49B5DD0E6AD4A17BB04733DB4832C5EF6BC07DA51A0A4FFD7D831F,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
/content/drive/MyDrive/y/ransomware/013774617746B835C23509C31484A68EDC022F09B27BCBDF9B67D963A5AE2991,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1
/content/drive/MyDrive/y/ransomware/05676603FABDDF3EB1F957CDA06F00CFBE10ED51F59626F013787E93D77A6844,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/B42FC7DB0E71D1D7EA4E63A4885ECF81E87C8760F9D411A6DF38D674AB87C869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/506C274E4809C52D5C56F7228A4D84BBE7598D2F48EAF8AB8A3F62062F2129A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/04445A2E3415AB1DD6E9247DCBE1FB31C05C8F2EA3F4B30DED0BE39E651FCADE,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1
/content/drive/MyDrive/y/ransomware/124E33009FC91C9964F5C44E4DC42EF7AE787BBB375305B95CBD7EE8014F080C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/39779037F99B69BC52B17F69FD9E487AD01925CCB4B380EC1B0CED2C361D4148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/03F7C666B817B3DEDDF41935E774173D480D939AACEF4AB0F5357455BF0D4B81,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/07DBF8BD735E71FAD97EE96CFF97FB4C9E51F75E1D8FFDE195EB83B6B173E727,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/00628683736DDDB353697F385C81925592391559DCC8996197627E666AEC7EFA,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/21ACD48A82D4A0E9D377930220E384BC256EAAAF9457A45553636C9F63AE6731,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
/content/drive/MyDrive/y/ransomware/29C757BEE41DCE955AA1407AFF9CD82DDC1A8B3D155F92A4100ACA1D67C4866D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/4D531995A8EDF0792F9CACEA1AE781FEBB3293ECD160001E6DF0A695BC6D9F16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/04928614700E32CFA8233E4BFB87DC4C2B81D266D8C6F3BE52408000FCA3F52E,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/22E5F4DC4E550368DAB94599C6C447EF93F3B4B57E344E9B3833F1B3F69AFA34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/48C4DE54AF048E5272CC8EAC7AD341D89776853C37A565CCCF8011BF9768F954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/11396152B5674224480882DC6C7873F3CA666AE2EA24D2CC74AF164624122E8E,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/BAE48FE24D140F4C1C118EDBFAEE4AB6446C173A0D0B849585A88DB3F38F01B8,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
/content/drive/MyDrive/y/ransomware/03A17150CD802A7A40BE1B96DCF62877174AC787362552B2F7AE0421CF38828B,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/107569B39601DDFABBD2A5DD217213C05B663D75E0165BF36313C965283ADEFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/55CA818548D35FE757E378EDB1E5CB857BB39283BFCE0952890BF0A25F56759E,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1
/content/drive/MyDrive/y/ransomware/498AFA2E819863EF6CFEB36474B5677D65AF89C8F143DE181AB5BF281007800B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/84AFBD8BC2C5BA859FB3A5ECD5732FCC63A9E13DC61E31F318DE8C2AC71D5994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/0BAD6382F3E3C8BF90F4A141B344154F8F70E31A98F354B8AC813B9FCDAF48F7,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
/content/drive/MyDrive/y/ransomware/070D99E75472324054350D5C2FBDE8FA93CE954098A071E1AC0ED038B133A3B2,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/2A97228A72F59F4A7095EFCADF5ADF6D2F6365E094B7C3DE34348AB38A3E9912,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1
/content/drive/MyDrive/y/ransomware/0249B7627E00B70D44C223D43BD223323885FC4ED8D91E392C983FD0F7C192E7,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/008729F7A4CBDD8C236FD29403EBF1EFF499EF5FA6BFAE3D28BFB8DCFF963ED1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/06127CDC9BCF852C347D18628FBD1841310C9F73EF0EBD50A5B70900C7667DD8,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/5426627FE34CBD7F01FAC778D68EFB4B08E49E5D70E35217AE6F42D1EB607CDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/48D10CB859561B19F13AAEA5AF1B088BBD131D0B0BB3CF599E16A18FE63C1B65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/45031B48FD957C9FF863B805684CACEB21CAF23F1CFFADE15915E88BD009C347,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
/content/drive/MyDrive/y/ransomware/077AE57AB39583C052FB576704DC3D9CF97A3DE6F07E9C0C3E47AE5C45DC7CD6,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/06DE53F5C0E24FCBC5E3863B265D8856EF6361F0CCFCE934E1D2060187A0DCC8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/58C9F6C4F6E149E886F4006D9447529E53E6B8A390F708617FC3B66EA5E5832B,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
/content/drive/MyDrive/y/ransomware/060F13AFF4A97353BBD604F5F1B00C4C03ECF6854E8C8F59C1416C219EE60E02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/2F55478FE5D671D624F8A747DD46A8B7525B5AD6F77FACA773F0DF98708361FF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/E53BF382133FD672973F4178EB4ED647926E15CEF49577D7311FFD24ECE7C9F6,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1
/content/drive/MyDrive/y/ransomware/07D6982AFB4AFFFF9D0630945BCE73FFA4ED59472A0D6170A38764B7A007A65C,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/00F95AC1AF4A6148371C792295BC91A0815E904793E367C01169ABC337966EAB,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/8EDD7565895FC9E8E9E14B3835950E89BF577EA37A344160CC3C09A2665DA68F,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1
/content/drive/MyDrive/y/ransomware/05333F4E05419BCA9A9A7D84709E131151DD31545724D12C4635CF42AA958921,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/8C2DCE63957579F99A0E8C71755BD8A69298A4621D7B8984B06B69ED874F8D26,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
/content/drive/MyDrive/y/ransomware/434FCFD6F398B1AF9F0FBFD92ABFDA59AF6A9C3F25B04BD6F917EFA6E42EC191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/0609E387502F1185211933CB42634F6CA2CF5E6B6DDFDED5F9361683D8D5F491,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/19C2999C5BF0693CD61A6D11B9964D6A9322B8C4E9CB23EC698481B4E7CD997A,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1
/content/drive/MyDrive/y/ransomware/05ADDF08963D98E21F42B0AD27E0F34622B58B37F6225090E9C41D573730D6D5,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/03DA2F97A3A1116B19ACF9A6548FB549AD0BB9819B10D8C7B7CE7E49E33B8B84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/198B43A78070DFD2024047E7D35E9F52E5A73975724382E86E63BC726A13F89C,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/05685B5E9E5E9EE61A7D46617ACCF9553B43C53074F097F3AA6ED345DF105C95,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/063E1BB960D79FFB579CB61FF01004049E8A12813E93C11098BDD7BE767566A9,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/06BC356A7F3F3DFB6744E3133BF266B376777C45B00D4B9799CDE3EAF3E9AB3E,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/04228C45B394F2D800C42FDD5AB6680920AC8080959E2BB476E6A6A0955987E2,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/8B9BDC5CF5534D377A6201D1803A5AA0915B93C9DF524307118FD61F361BDBA2,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
/content/drive/MyDrive/y/ransomware/43CFAB93ED55C827BDB3E9CFD194D937EBB4843DB3D513966468984AC26D6A78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/16AF8D85EF82A5A35E0BA0A87577CBE221374C0CC55D58BC326139C6207EF338,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/006316C3D4FEF5E805B1D631A8E5DBE999233BE870379379F361F51E81EBC620,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/C5BEF2A489740192A0B2C34CDC2FD954D0B8D5FABCBE0ECB8B78F9301E5A30A6,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
/content/drive/MyDrive/y/ransomware/429F911A623DD205D115070152409D90F5DAACDD30ED02A9A5BAF9F982277F31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/41A7BAB2000B4CAE11F5A7052F3064032588D69F0593175F268788BFDFD890EA,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1
/content/drive/MyDrive/y/ransomware/008FF82AD9B92354604B58489021BBC720CEB81AA624C45A32BF480C2523C527,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/E2148660AF56E9FDE27E26AE3DB205CA2D68EF1CAF968E21F498FA94D8B56EF9,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
/content/drive/MyDrive/y/ransomware/7D6C9156A6DD39ECA16EC3255CF2142E72FC8A6DB48CB13D065A2DB85D8E62C4,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1
/content/drive/MyDrive/y/ransomware/83AC784103C8C4C0A75F55A2C497E6DCA967D760A57D16A939E7AA4C6037EE2A,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/503B7D7A1348C3F03C789A5FACA481BCD340E9BE7CC602175FCBE513E864FFB8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/03E64562EE947302A7D324B7375F45149449B2F88841723BC624AB764A7741E5,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/3AD976499DB94303E8C1BB6B5B57AC4F06B317091BCA3C8BE521968C115FB148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/2F25378705B6F18C2BED52B0A728F1A740BE274DD5FA803CBCF215DCC6006375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/7354C74BD6EBC414B0AABBFB8E8984A993E0017FA09FB9032662D0A2DDE20583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/462154A5E64B7DB3F27A77B486EAF54E058DE71AF0EBE7EB57F31B7DA83C408E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/1F07B29F6AA1547C6ABFF6D01AD0B94AE95F87C88524BFC0DEC6C37DE2838D9F,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1
/content/drive/MyDrive/y/ransomware/285B264021E9CECB762B7C176E9F870AAA5DEE35A0A2977C3A97AB12ECD7FA70,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1
/content/drive/MyDrive/y/ransomware/3E5E3E9C4F34EB9FB61B388D4CD2FB6147D50301FEF7E375CE8BEBCB9B8E2F04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/0071CD48F25C4DD074E69B12F7988348A45A4B509F78C02E58FB948C519374A5,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/81CA80C8275B0FDFEEF2A816A7BF567F8E9A145B03AB96138C527AF5C79BBEC2,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
/content/drive/MyDrive/y/ransomware/18D536840987D979D025BC3DA6BB4D42FBA401516D5AE06A4AD2ED9872A9A149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/01812BE11ECE4164987304ECA15B2014CE35698C0937CA1B78DFF234473BF529,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/2C7D8A1F768845CDCD98CCADB768444ED2230B914FBE19A45C09A9BD1A96CC14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/A4C8237596F9D975244D2C1ACD1BB5D132931DA326D0E175E3E9A056DAA91EDB,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1
/content/drive/MyDrive/y/ransomware/378603D61613C925B0B46328CF31BEC03433DF12CF2BB904E906F7C2E1C9729D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/34DE4B269FE0721F4323DC549545FA5575A1BD5178174D382D0CEE730EAC5D89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/043F2386252117E20088EB27E277143B98C541DF8A34639C4F763F5DF82A4603,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/26D1C1E380E3EBF093EC1FB111B0B9F0A8499E84F7FAD0C2D1A3F7BE957B38B3,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1
/content/drive/MyDrive/y/ransomware/01F9722D5DDEBD90ECC6FF749C1F4886E1B5E0D71025C636EBC03B260853C9A0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/08ECD73FD4701EE50D38A37BDB543AFBC20B46674F6AFA2674B7B581140E20B4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/399CEF294F83CBAC366C02355AD53F99B807B6502033B8D0D4D6E96230D51A34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/02AFE8C52B0BBEDB9828E544BDD9CD41416A3CF7D26A8B05A453C72ECA4DE164,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/0609CA4E39AEBFF9584E356B50C70F25C19B3ADA90C6E8C759AAEAEB3452511F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/028B6C45658F1C9E363621FE17E013AB602E770D72F93EBDA952ECFAAC7643EE,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/5AA810E4891538670CC0DB6274B7276ABE84E8CCBBAEF1D3B1208B9AD419A9FA,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
/content/drive/MyDrive/y/ransomware/05EB6A100B33F2BCF48A1ACAA989B96DE246D09E6E8526DE83A622EBE575D25F,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1
/content/drive/MyDrive/y/ransomware/69CEED6EA924978A3C0DC87B761568B9C99758D1D6ABE652C3E2D25691C6E204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/480E5E7BB902F868CF530A69927C9A547B11ED179B82374D0CD62841604F05D3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/15C0C47FE604B9B862D4ADC2F9448714D31C9FA5646C3E8609E671505D2FC629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/0EF417E0DBB6538D613ADBDB4D0B677F3635090038642AB9649266AD444184CF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/8E4C2BDA770FF6857E58031BBA45EA2FAFBB69603DF631FCE90F021A43BB02FB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/008E0BF4705C7F5564D95165104F3AD9D04A4963E9BE33C2C2CBABC3AB4BE30F,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
/content/drive/MyDrive/y/ransomware/A19C72981CC7C6F71DEBAA7227304CBFAFDC7961E7071079C83EECFA74BC1A77,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1
/content/drive/MyDrive/y/ransomware/005A2A62B48C59516E320CF0D82452FF8DD860B14A9B7F865C954150A22EAC61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/336D3D08A8F2D6A30BD6BB6B09938AA2B013BD48782332DBD34F50C8D0E3129E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/0DCAE4F3FBFAE3EF239BCAE0F6C052D1EF72145E80F8BF3C57069D308D5CF001,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/0AD3C648FC9593B5DA31838F0257E3F0C151F29E9F5A182C9E017CB9BAE31019,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1
/content/drive/MyDrive/y/ransomware/72F9D83C7852F2247E24113CB379FFF71C06F095910726EA79479F16AAC6070F,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
/content/drive/MyDrive/y/ransomware/531B0561DB7C10BE49C46CD766D6DF961E701EE92D7C221A39945C94EBB79F3A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
